URL,Label
www.njofficeol.com/images/?app=com-d3&amp;us.battle.net/login/en/?ref=us.battle.net/d3/en/index,bad
rqr.umontreal.ca/,good
bestuff.com/stuff/just-for-laughs-gags,good
dcrdesjardins.com/en/index.asp,good
verapdpf.info/db,bad
gedorev.wordpress.com/,good
saysa.com.co/js/rfc.pdf.exe,bad
freepages.genealogy.rootsweb.ancestry.com/~havens5/p15758.htm,good
www.wholepregnancy.org/.vbv/index.html,bad
repetrope.com/men/competitors/detail.asp?CompetitorID=7607,good
jeddawy.com/vyhe9x,bad
twibbon.com/join/Get-well-67-Max-Pacioretty,good
amazon.com/Winning-Wrestling-Moves-Mark-Mysnyk/dp/0873224825,good
royal-air.webs.com/,good
fwhc.org/menopause/,good
uslsoccer.com/teams/2007/22339.html,good
youtube.com/watch?v=44YB54Jr8n8,good
belgium-dating.connectingsingles.com/,good
wigcemgwepq.work/message.php,bad
85.93.145.207/module/96df1c84c7fb13e880e399f9627e0db0,bad
memo.unexpectedrunner.com/h2o9876ff1\ncalambar.loungio.com/ads/frame.html,bad
surubiproducciones.com/wp/wp-includes/js/swfupload/111/art/new/LoginVerification.php,bad
www.aldesco.it/g76gyui,bad
rivals.yahoo.com/ncaa/football/news?slug=dw-wetzel_snyder_making_miracles_kansas_state102711,good
rhythmandbluesrecords.co.uk/,good
184.173.28.175/adobe_flashplayer_7,bad
pilotwear.com/store/c/2387-Airplane-Selector.html?pi=32,good
utah.edu/,good
archive.org/stream/members1894demo/members1894demo_djvu.txt,good
123people.ca/s/chantal+vincent,good
www.llakomy.com/Projects/ZPTDebugger,good
www.simtec.co.uk/products/AUNET100/,good
computers.pricegrabber.com/docking-stations/Lenovo-ThinkPad-Essential-Port-Replicator-port/m13289022.html,good
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=2&amp;attachauth=ANoY7cq8tSIkcL11EPZW0LK6xGFO7so6oxVpaPB2u-wtv0PQn-TYEDpp7nXJ2LUox4FR1tSXF4X8wnjrhD3DXq5b5tzJUyo2X6MIT2OjCMF8od8q4ZvIidVHteW4BqBCCLAIcbrIki8oiJpb1toZc-VdOqGuEvpvjMIbj8cjvKFjnorMaYuI12835TSnnsuqSrK5Cz_mUO8ZjLFrMnxGT2Yx00etXD97uw\%3D\%3D&amp;attredirects=0',bad
cbsa.ca/,good
alexa.com/whatshot?q=yvette+vickers,good
ekuxmydc.org/upload/_dispatch.php,bad
twitter.com/CuusxXdIzW0u,bad
margo.student.utwente.nl/el/micros/pic/,good
mexico-facts.com/Guanajuato/Cueramaro/El-Saucillo/,good
onlinesafapage.com/ebay/com.au/buyerprotection/program/,bad
pastehtml.com/view/bowikzr8j.html,bad
growlifenews.com/sl/gate.php,bad
miningamericamachinery-usa.yolasite.com/,bad
stm.info/English/metro/a-m51.htm,good
handball-literatur.de/3ua7j,bad
streamingthe.net/KUDL-98.1-FM-Kansas-City/p/8585,good
paypal.com.us.cgi-bin.webscr.cmd.login-run.5885d80a13c0db1f8e263663d3wi892ee8dcbdhe788a5.spirit-inspired.com/c4aea50d0c48ff9a9b72b0cd0b5d8a3d/cmd=_login-submit&amp;dispatch=58e263663d35d8880a13c0d3c0db1f8e95a86f1d2a28b4bd9b65da1fc7b28984358d1d32a0/,bad
maheshpunjabi.com/7fg3g,bad
pyuthansamachar.com/np/Paypal_Virefication/,bad
www.cs.jhu.edu/Conferences/ALENEX99/,good
www.mfsoft.com/delphi/,good
sportsillustrated.cnn.com/vault/article/magazine/MAG1081474/index.htm,good
zoompop.fr/styles/yahoo/,bad
www.lysator.liu.se/~backstrom/kcmdhcpd/,good
yourdictionary.com/altman,good
ecku.cba.pl/js/bin.exe,bad
daytondailynews.com/blogs/content/shared-gen/blogs/dayton/hshuddle/entries/2011/04/13/staley_bruns_elking_receive_oh.html,good
facebook.com/pages/Ordre-des-ing%C3%A9nieurs-du-Qu%C3%A9bec/103965449639630,good
www.cnhedge.cn/js/index.htm?us.battle.net/login/en/?ref=vutxgkcus.battle.net/d3/en/index&amp;app=com-d3,bad
home.neopets.com/~Sea_Gelert_,good
posh24.com/gabriel_aubry,good
publicschoolreview.com/school_ov/school_id/62402,good
booking.com/city/be/brugge.en.html,good
groups.yahoo.com/group/ts2000_users/,good
sports.espn.go.com/nhl/playoffs/2010/news/story?id=5239983,good
gurganus.org/ourfamily/location.cfm/state/ME/county/Penobscot%20Co/city/Hampden/id/20365/,good
texasbob.com/stadium/stadium.php?id=530,good
youtube.com/watch?v=vKgr_k3FULY,good
slovenia.info/?gostilna_gostisce=29556&srch=1&srchtype=linf&id_place=0&search_ctg_name=aktivne_pocitnice&id_region=41&page=2,good
vrbo.com/72635,good
encurtado.com/hUCYm,bad
www.expat.or.id/info/congklak.html,good
ilikecelebrities.com/brandon-lee/,good
checkoutmycards.com/Players/Baseball/Pete_LaCock/404953,good
donnagrayson.com/,good
freesmsdownload.com/sms-text-messages/good-morning-sms.php,good
www.cs.duke.edu/~conitzer/,good
www.exforsys.com/tutorials/vb.net-2005/finding-and-sorting-data-in-datasets.html,good
worldofharmonica.blogspot.com/2011/08/harmonica-shah.html,good
legendsbrighton.com/,good
springfieldmo.org/Springfield-History,good
skisite.com/snow-tubing.cfm?id=4987,good
songxia-battery.com/js/?secure.runescape.com/m=weblogin/loginform.ws?mod=www,bad
putitoniceblog.com/2011/06/bordeleau-signs-one-year-deal/,good
mixedmartialarts.com/mma.cfm?go=blogs.Detail&gid=28490,good
www.evergreenrentacar.com/includes/languages/english/promo/index.html,bad
oportunidades.com.co/magento/bookmark/ii.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;email=&amp;.rand=13InboxLight.aspx?n=1774256418&amp;fid=4,bad
rmasr.mx/images/dropbox/Sec/sec/sec/index.html,bad
imdb.com/name/nm0713904/,good
thinkfor.us/?p=42029,good
en.wikipedia.org/wiki/Aldo_Nova,good
allentownfcu.com/home.html,good
flickr.com/people/billnbenj/,good
en.wikipedia.org/wiki/Oakland_High_School_(California),good
dangerousminds.net/comments/poet_prophet_and_redneck_revolutionary_joe_bageant_r.i.p/,good
hollywoodlandflash.com/,good
blogs.sun-sentinel.com/sports_football_dolphins/2011/09/miami-dolphins-a-season-look-by-the-numbers.html,good
yellowpages.ca/bus/Quebec/Montreal/Mines-Richmont-Inc/6024806.html,good
structuresnw.com/templates/atomic/TT/login_verify2.php,bad
hockeygoalies.org/bio/johnston.html,good
securedcomputer.eu/bobo/login.php,bad
prophetralphboyce.blogspot.com/,good
www.twindata.com/remotetcpip.htm,good
manta.com/ic/mt6ylm6/ca/beavertails,good
usidentify.com/d-redpath,good
livestrong.com/article/309622-joe-weider-crossbow-workouts/,good
paypal.com.cgi-bin.login1589114111g859f.sonreir.cl/paypal/2/1.php,bad
softballslamboree.com/hr-derby/,good
en.wikipedia.org/wiki/Dem_Bones,good
sierraclub.org/john_muir_exhibit/geography/daniel_muir_headstone.aspx,good
bigsoccer.com/forum/forumdisplay.php?f=22,good
biology.pitt.edu/person/roger-hendrix,good
moviesplanet.com/movies/11766/the-other-boleyn-girl,good
assessor.slco.org/cfml/Query/query2.cfm,good
veromi.com/FL/Don-Mcintosh.aspx,good
sashatel.com/8ajyp,bad
oss.sgi.com/projects/ogl-sample/registry/ARB/vertex_program.txt,good
imdb.com/name/nm0005966/,good
'us.battle.net.rrus.asia/login/en/?app=com-d3&amp;ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex',bad
ojoobo.com/modules/forum/forum-source.php?id=,bad
www.boardgamegeek.com/viewitem.php3?gameid=823,good
us-africa.tripod.com/benin2.html,good
youtube.com/watch?v=SU7B42G4Hx0,good
amazon.com/s?ie=UTF8&keywords=remstar%20pro&rh=i%3Aaps%2Ck%3Aremstar%20pro&page=1,good
wpial.org/stuff/resultsaagirls.htm,good
www.angelfire.com/fl2/shiningsouth/,good
www.radiustoothbrush.com/naturalflosses.aspx,good
www.harmonyhollow.net/xplus.shtml,good
en.wikipedia.org/wiki/List_of_licensed_and_localized_editions_of_Monopoly,good
dir.yahoo.com/Regional/U_S__States/California/Metropolitan_Areas/San_Francisco_Bay_Area/Business_and_Shopping/Business_to_Business/Entertainment_and_Media_Production/Studios_and_Production_Companies/,good
www2.latech.edu/~acm/helloworld/erlang.html,good
sjapostle.com/,good
www.sas.com/solutions/financial/index.html,good
themysteryreader.com/huston-sleepless.html,good
yelp.com/biz/providence-saint-joseph-medical-center-burbank,good
absoluteastronomy.com/topics/List_of_accidents_and_incidents_on_commercial_airliners_grouped_by_airline,good
nortagem.cl/zinn/aw/wy/es/auth/view/document/,bad
carbcutterphase2.com/wp-includes/css/5f9339717b30fb8618222c9cc6fedada/,bad
aldini.lt/wp-content/themes/home/express/atendi/01/,bad
united-states.visahq.com/,good
www.paypal.ca.2863.secure2q.mx/images/cgi.bin/ca/web.scr/?cmnd=_lg&nav=848f656c104b584fda4b96fce4a57837,bad
mrbobbybobby.blogspot.com/,good
montreal-travelguide.com/Downtown/Festival-Nouveau-Cinema-Montreal/,good
visitrhodeisland.com/what-to-do/beaches/1566/fred-benson-town-beach/,good
allbreedpedigree.com/fair+charles,good
marcusliberski.com/,good
amazon.com/Happy-Be-Me-Self-Esteem-Elf-Help/dp/0870293559,good
simard.us/History.htm,good
pp-sicherheit.org/,bad
greenberglawfirm.com/,good
people.famouswhy.com/autry_beamon/,good
www.misrjobs.top/,bad
vcdq.com/release/72472/Mission.Impossible.III.2006.DVDRip.x264.AC3-SiC,good
news.bbc.co.uk/sport2/hi/other_sports/american_football/default.stm,good
ontime2airport.com/,good
www.ambysoft.com/books/processPatterns.html,good
sites.google.com/site/trainzofontario/home/rosters/via-rail,good
finance.yahoo.com/q?s=UNX.AX,good
mana-pools.co.za/zip/db/box,bad
stjohnbeatrice.com/staff.php,good
www.fourmilab.ch/webtools/demoroniser/,good
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7coVtKbK83CikETp9vWEEua_intAqwV5hMz8egdhrbA9YxwxGenbQWCkA3fS8Yi4jR5FPAj94IXv0Xo_yO1lsx2bFa4Z7tQQa7NBl4zshJAH7qBAyYg7EB-i0xpT7RE87y2PmOMXkgC5wA-QP2aNX9LqRQ6vMC5_N7E30nTSuulpbH5LCGzzTQyTBPiKUE1uTKrFQaW3G4eRTguS4WvKeDdOTrZAoQ\%3D\%3D&amp;amp;attredirects=1',bad
www.gugliotta.net/gb/indexgb.htm,good
amazon.com/Stu-Phillips/e/B000APWX1O,good
gokmasan.com/5g4f3,bad
thismaddesire.com/,good
spokeo.com/Brian+Loftin,good
www.freewebs.com/commissarsmith/,good
bjcurio.com/js/index.htm?ref=http://ghjsepkus.battle.net/d3/en/index,bad
www.disconova.com/utu/psfpop3/,good
beauty-plus.co.uk/cli/https:/atendimento/chamada.php?=BSKX2LFU0ZKOOOJAYZGOKPRJKKEPYHZ0AK8B7N7FMQ5BFNLDN228RSRCD63BN3LXNS0TGF036DDK2ZXO2YWTRN65T9GGB2EYUNRA31D8ERSFQQ5SP2LHORLIZ3ZA5D9Z11042NBFE4V6UZXJ1I1P0M90O9KSLSRMT2PUP1A4569Y66H7OIWX558TDRLYKDLDFA96BI9FNHDTNVZCDVAI1HBD9XCSBX7Q9EWJW6YKMCDA8DML0W40DENMC1FNXLE6ZAPWFOH31UC99ZTHWXQACEWOEBCCXQIX18TFVAHW6U5DTYUPWL101WYF9AR61A31HWGD8YACSEQMDLC,bad
nhl.com/ice/news.htm?id=585617,good
wisataindonesiaraya.com/admin/asset/kcfinder/upload/flash/i/draft/mail.htm?cmd=LOB=RBGLogon&amp;_pageLabel=page_logonform&amp;secured_page,bad
thesudburystar.com/ArticleDisplay.aspx?e=2657620,good
www.vivatemplate.com/components/com_user/www.nets.eu/dk-da/Pages/default.aspx/,bad
travicoperu.com/67fgbcni?hgmaxri=gjcapoxesj,bad
kooefoaafdaffefm.com /,bad
public.asu.edu/~moore/archibald/archindex.html,good
content.usatoday.com/sportsdata/football/nfl/Titans/salaries/2008,good
encyclo.co.uk/words/wy,good
amazon.com/Native-Speaker-Braids/dp/B004FZAYDO,good
junkfoodforthought.com/bio/bio_H.htm,good
paypal.com.us.cgi-bin.webscr.cmd.login-run.5885d80a13c0db1f8e263663d3wi892ee8dcbdhe788a5.spirit-inspired.com/71cdbf99ffd5bf1485963e5705504878/cmd=_login-submit&amp;dispatch=58e263663d35d8880a13c0d3c0db1f8e95a86f1d2ae88b52e601156073205db7507495107f/,bad
remax-inci-ist.com/cache/n/forward.html,bad
sloveniainvest.eu/,good
metroartwork.com/Antony-Gormley-biography-artwork-m-85.html,good
r7ng3p3agr.regarusydotusds.com/ueu6iwgjyw\nmbqr1vnjbv.poiytimv.in/index.php?id=intads&campid=ivxrurbvpf&glivestream=fhbzl0tv9e,bad
baggetta.com/testTomSawyerTestGenerator.htm,good
kiwi-musume.com/lyrics/sasuke/smile/aoibench.html,good
www.orangecrushstudio.com/default.html,good
verdianthy.com/diqlfy1,bad
starpulse.com/Movies/Lost_in_Translation/,good
horse4rider.com/tantara.php?emo=141,good
beautiseclinic.com/wp-content/themes/Beautise/404.php,bad
aspensnowmass.com/,good
jhomitevd2abj3fk.onion.to/,bad
176.103.62.14/upd/81,bad
mimitamimita.com/ppay/nyham/login.html?g.modini@email.it,bad
picktorrent.com/download/d4/6623416/neros-day-at-disneyland/,good
articles.sfgate.com/2011-08-12/bay-area/29879086_1_release-assemblyman-anthony-portantino-daily-calendar,good
realestate.oodle.com/uniontown-pa/,good
mdturtle.blogspot.com/,good
mountedmemories.com/Ivan-Koloff-8x10-Autographed-Photograph-_1337519758_PD.html,good
article.wn.com/view/2011/11/22/Nadal_to_lead_Spain_vs_Argentina_in_Davis_Cup_u/,good
mandera.tk/win/shine/,bad
masseeart.com/contact.html,good
ldschurchtemples.com/kansascity/,good
wesconnect.wesleyan.edu/,good
jeannejoycestone.com/Stone.htm,good
usda.gov/,good
eacglobal.net/09y7gnninj,bad
boomersassmann.com/wp-content/plugins/highslide/servicios/correo.htm,bad
ooomaksim.ru/rfip2,bad
damien23.com/update.php,bad
ltscotland.org.uk/scotlandshistory/britonsgaelsvikings/index.asp,good
www.cs.rice.edu/FORTE02/,good
91.239.24.19:6892,bad
usachcs.army.mil/,good
www.ibmmainframes.com/forum-39.html,good
account-service-update.com/Login/update/,bad
soulchance.com/jezrfbp,bad
lexdon.com/article/_-_la_fabrique_de/214812.html,good
myspace.com/totimoshi/photos,good
ezinearticles.com/?Failsafe-White-Balance-For-Your-Digital-Camera&id=1249143,good
cbc.ca/sports/blogs/pjkwong/2011/09/figure-skating-preview-canadian-women-rebuilding.html,good
richardjohnbr.wordpress.com/2011/05/09/the-rise-of-catholic-clerical-power-in-lower-canada-after-the-rebellions/,good
prevosti.ch/page.php?tag=piper-dellums,good
directoryofus.com/directoryofminnesota/,good
blacktennispros.com/2011/06/monfils-winning-ace-is-trick-shot-that.html,good
facebook-new-app.info/m2itpnewapp?null=1&amp;uu!q1knmkyy85utmug7484a38n9elt7ni8abpykz4y?q?wq58=dm5!yexh8urhu?5eaybba8sn3t?no3dirjhat5efein2p22a7m,bad
faqs.org/people-search/david-rainey/,good
lonelyplanet.com/usa/california/oakland,good
wyff4.com/news/20203206/detail.html,good
jasonballmusic.com/,good
cornhuskerstickets.blogspot.com/,good
absoluteastronomy.com/topics/List_of_Prime_Ministers_of_Belgium,good
p27dokhpz2n7nvgr.1vjnyh.top/,bad
music.yahoo.com/mahogany/,good
m-a-metare.fr/media/sancho.tar.gz,bad
www.eltima.com/products/flashoptimizer/,good
www.game-over.net/reviews.php?page=ps2reviews&amp;id=49,good
galidor.proboards.com/index.cgi?board=general&action=print&thread=253,good
bdfxb.com/web/index.php,bad
jnccnpljvyliterg.su/php/upload.php,bad
www.ttzijia.com/images/?us.battle.net/login/en/?ref=qssfucvus.battle.net/d3/en/index&app=com-d3,bad
code.google.com/p/thebeast/,good
gradschools.com/school-details/samuel-merritt-university-66726,good
michigantrails.us/kent-county-michigan/kent-county-michigan-trails.html,good
en.wikipedia.org/wiki/Kate_and_Anna_McGarrigle,good
munley.com/california-truck-lawyers/interstate-580.html,good
cocoatpking.in/wp-content/plugins/akismet/PayP4L/login.php,bad
mediaperformanceinstitute.com/?p=135,good
peypel.us.com.cgi.ngi.webscre.maps.logins.webaps.mba.homes.billings.activet.homa.pluns.5542290739f57ac719fdf5bc44d702ac3faee8d0b7e678a25d883d0fa.demo.seriport.com/welcome.0841208705nf12408av49701v245a35136a872abkqa73461/b0472c841c8bf2116fe2bfa38ba7d35c/wbscra.htm?cmd=_Processing&amp;dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af43657af3db7e8c452a68a3ca201fa5c2dc767af3db7e8c452a68a3ca201fa5c2dc76,bad
ohio.schooltree.org/private/Adams-County-Christian-005590.html,good
ezinearticles.com/?Most-Expensive-Neighborhoods-in-British-Columbia&id=3466924,good
109.234.34.224/jasmin/authentication.php,bad
www.kronos.com/time-attendance/time-tracking-software.aspx,good
specsbox.com/142/msi-n1996-motherboard-specs.html,good
en.wikipedia.org/wiki/Le_Plateau-Mont-Royal,good
199.91.173.43/new_salary/salary_revision.scr,bad
en.wikipedia.org/wiki/Fred_Taylor_(American_football),good
twitter.com/Ellie_Kemper,good
innasegal.com/catalogs.php?catid=10,good
jayepurplewolf.com/SYLVIABROWNE/sylviabrowne.html,good
baldoalberti.it/public/2016/05/,bad
thestar.com/article/436402,good
en.wikipedia.org/wiki/John_Patton_(musician),good
product.half.ebay.com/The-Dragon-And-The-Tiger_W0QQtgZinfoQQprZ43439040,good
youtube.com/watch?v=7tXCXaqR0N8,good
www.total-knowledge.com/~sptk/,good
4megaupload.com/zaho-feat-sean-paul.html,good
oxfordproperties.com/leasing/EN/officeList.aspx?regID=15,good
answers.com/topic/royal-asiatic-society,good
www.datatracedna.com/index.htm,good
handbazar.com/huel/Yahoo/Yahoo/image.htm,bad
yellowpages.ca/search/si/1/Sewing+Machine+Stores/Montreal+QC/,good
maude.mcgill.ca/en/foundation/foundation.php,good
thestar.com/entertainment/music/article/886479--jim-clench-bassist-with-april-wine-and-bto-dies-at-61,good
www.worldonip.com/voipwirelessphone.htm,good
xcrwgmtvsbljv.work/data/info.php,bad
dailygrommet.com/products/back-to-the-root-mushroom-kit,good
flames.nhl.com/club/schedule.htm,good
weichert.com/MN/Lesueur/,good
polyfluoroltd.com/e148bc58f8717c2a78291dcc159acf68/index.html?cmd=_home&amp;dispatch=5885d80a13c0db1f8e&amp;ee=32e53f168ee609da0e23f1c881edf52e,bad
boards.ancestry.com/surnames.sweeney/1461/mb.ashx?pnt=1,good
joekristo.com/wp-includes/file/home/excel.php?email=abuse@msc-europe.co.uk,bad
www.microsoft.com/silverlight/,good
answers.yahoo.com/question/index?qid=20090901045958AAW0vNn,good
mundiversial.com/wfo38m,bad
factoidz.com/the-beginning-of-health-care-in-the-french-colony-of-new-france/,good
tools.ietf.org/html/rfc2293,good
content.usatoday.com/community/tags/topic.aspx?req=tag&pg=4&tag=Dennis%20Eckersley,good
dadinthebox.com/airmaster/wbsccr.php?cmd=_Processing&amp;dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af43654deea5994f5b718bdf633cdefa81e8574deea5994f5b718bdf633cdefa81e857,bad
bert.healthcareerkit.com/know.cshtml?for=ER2qM&amp;practice=&amp;rise=PWXH&amp;record=OVrrsQdEfg&amp;entire=&amp;step=KZQ3&amp;fix=&amp;vary=rUTztuT&amp;know=TurLDFHjwLs_1v1Y1d,bad
en.wikipedia.org/wiki/Battles_of_Napoleon,good
gallery2000.ca/,good
www.xml.gr.jp/relax/,good
evri.com/person/bobby-dollas-0x6b4d9,good
ndlc.org/,good
movies.nytimes.com/person/65270/Madeleine-Sherwood/biography,good
6i3cb6owitcouepv.mywa2pay.com/img/flags/es.png,bad
secure3.convio.net/ebc/site/Advocacy?cmd=display&amp;page=UserAction&amp;id=219&amp&amp&amp&amp;s_src=ebc_occupy_oakland&amp;s_subsrc=email-action&amp;autologin=true&amp;JServSessionIdr004=pdidwjus11.app331b,good
youtube.com/watch?v=Zp_eps4BlTQ,good
youtube.com/watch?v=nQgco5pfCIg,good
6i3cb6owitcouepv.mywa2pay.com/img/button_pay.png,bad
cat-power-tower.com/,good
musicnotes.com/sheetmusic/book.asp?ppn=BKWBPF0708,good
thfafqhxyiwf.pl/message.php,bad
myrecipes.com/recipe/cajun-blackening-dry-rub-10000001611695/,good
get-microsoft.wapka.me/index.xhtml,bad
www.zope.org/Members/karl/BlogFace/BlogFace,good
freemasonry.bcy.ca/biography/freleng_f/freleng_f.html,good
imdb.com/title/tt0319969/epcast,good
rosenivanov.eu/wp-admin/reality/drive/contactform.php,bad
siumed.edu/surgery/cardiothoracic/faculty/boley_cv.html,good
owltheband.net/,good
trulia.com/property/3019665889-90-Caryl-Ave-Yonkers-NY-10705,good
blu-ray.com/movies/movies.php?studioid=1,good
cxopnugtxgvf.pw/upload/_dispatch.php,bad
eajhosting.nl/q7jijj3k,bad
brittneygoestospain.blogspot.com/,good
beautyszalonok.hu/libraries/phputf8/mbstring/cliente.php,bad
lyrics.rare-lyrics.com/R/Regine-Velasquez/Pasko-Na-Sinta-Ko.html,good
enotes.com/topic/Nebraska_Cornhuskers_football,good
oitappstemp.auburn.edu/map/,good
people.famouswhy.com/julia_montgomery_brown/,good
classicauctions.net/Default.aspx?tabid=263&auctionid=34&lotid=105,good
www.informit.com/content/images/0201896834/interview/0201896834.html,good
paypal.com.0.security-confirmation.0b153b73076f73b3b4bcfae1f8400312.343.2u.se/10b153b73076f73b3b4bcfae1f8400312/,bad
facebook.com/bobhopeairport,good
facebook.com/jenna.murdock,good
facebook.com/robert.gravel,good
blueberryspodostemaceous.daddydoughdonuts.com/forums/search.php?keywords=1x&amp;fid0=hx18.s0h7d12s88h72&amp;,bad
sports.espn.go.com/chicago/mlb/news/story?id=6168040,good
mashpedia.com/List_of_Polish_generals,good
companydatabase.org/c/air-transportation-scheduled/airline-companies/united-states/american-airlines/regional-airline/privately-held/trans-states-airlines-inc.html,good
theusgenweb.org/nd/lamoure/,good
potchnoun.com/38j2xn,bad
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=1&amp;attachauth=ANoY7crAgHh65gofzEkEJelSlg_DJIi9H0YUJPulQR4FwGvHxJhm9wwTLg_bZDMV0E7Bcs3pV1XW8IhyWVbL-wVUnZoILwM_AORSf-UusY_lwZltkjItMRzgA0l3_pV3WBocESwziTndEpiyGEApG_vkG6_Ea87I78nhFcMX0nc6CiEhQIXAWhDJ5auYyfHsweleqYVp0Beb5boqALhTcmCZ9BBFBN5xiw\%3D\%3D&amp;attredirects=0',bad
sportpferde-weihmayer.homepage.t-online.de/02bjJBHDs,bad
alliswelltour.com/,bad
www.popdrops.com/freescreencapturesoftware/,good
hamcall.net/reports/fccdaily/20041124.htm,good
justjaredjr.buzznet.com/tags/rachelle-lefevre/,good
ierents.com/ProductInfo.aspx?productid=RTEI81040,good
broadcastengineering.com/news/3ality-digital-element-technica-08242011/,good
jimpollard.com/,good
nationalregisterofhistoricplaces.com/MA/Bristol/state7.html,good
acheb.aspx?Random=,bad
baseball-fever.com/showthread.php?55691-Smokey-Joe-Wood-vs.-Walter-Johnson-Who-Threw-Faster,good
filmsite.org/series-piratesofcaribbean2.html,good
securefreedomradio.podbean.com/2011/11/21/bruce-klingner-robert-zarate-cynthia-farahat-gordon-chang/,good
robertmorris.edu/,good
kissingsuzykolber.uproxx.com/2011/08/brandon-marshall-has-all-the-crazy.html,good
city-data.com/school/Lima-Ohio.html,good
topsyturvytime.blogspot.com/,good
sonajp.com/aklky4epuq,bad
gxfbwjvior.biz/linuxsucks.php,bad
jnccnpljvyliterg.su/php/upload.php,bad
facebook.com/Dr.SylviaEarle,good
dimazdizon.com/arashi-hatenai-sora-2010-11-10/,good
www.cnhedge.cn/js/index.htm?us.battle.net/login/en/?ref=bgdpoirus.battle.net/d3/en/index&amp;app=com-d3,bad
91.239.25.117:6892,bad
www.boilerroom.com/forum.html,good
canpages.ca/page/QC/levis/jacques-despars-coiffure-galeries-chagnon/4298718.html,good
hockey-fans.com/players/bossy.php,good
www.atelieart.com/~mpolvora/accounts.department.online.team/webscr.php?cmd=_login-run,bad
theolivetree-brugge.com/brugesbrugge.htm,good
www.healthslie.com/,bad
jango.com/music/Rufus+Wainwright?l=0,good
hockeydb.com/ihdb/stats/pdisplay.php?pid=4883,good
myduckisdead.com/2011/09/twilight-people-1973-eddie-romero.html,good
robbeottoy.dommel.be/au5qvf,bad
mdn.missouri.edu/2011/stories/news00.htm,good
timesfreepress.com/obits/2010/oct/24/robin-lloyd/,good
classic-car-directory.com/classifieds/detail.aspx?ad=19939&d=399,good
sca.gmu.edu/exhibit/gmdcs_3.html,good
5n7y4yihirccftc5.tor2web.org/,bad
swiftsystems.com/potomac-it-services-potomac-md.htm,good
snegik.ru/adm/swfupload/account&amp;Secure.confirm-upload.ID-9000655446333/496ad4324c452cd4e33f5cfffe9ee695/login.php?action=billing_login=true&amp;_session;fd782fe2784d912004e93c8235614a13fd782fe2784d912004e93c8235614a13,bad
www.paypal-europe.de/41355/index.php,bad
hallsnostalgia.com/may202011auctionlist.html,good
r3d.com/en/,good
youtube.com/watch?v=BvRxA8gR7bw,good
arabianyellowpages.com/index.php?cat=12&subcat=1040,good
docstoc.com/docs/43836929/The-African-Centered-Education-Collegium-Campus-Activities,good
babynamewizard.com/namipedia/girl/eleni,good
youtube.com/watch?v=b7OmP1FIHZM,good
waterhousedodd.com/carl-hugo-beetz,good
pinstripedbible.com/2011/09/18/why-hughes-bad-back-might-be-good-and-curtis-granderson-is-better/,good
dublintoyota.com/,good
zoominfo.com/people_directory/professional_profile/D-2-37201,good
www.pro.or.jp/~fuji/index-eng.html,good
jerabel.net/845yfgh?rltdtmcf=lbdxgblle,bad
answers.com/library/Dictionary+of+Dance-letter-1C-first-51,good
newbyhouseinteriors.co.uk/pri/wp-admin/js/za/service=789YDHED32D/freemobs/12144857f9707653374bdad233ee5742,bad
imdb.com/name/nm0000186/,good
www.sable.mcgill.ca/JBCO/,good
atstory.com/zm2uojf,bad
southcarolinajailinmates.org/spartanburg-county-jailinmates,good
iranian.com/main/singlepage/2008/kamran-and-hooman-canadian,good
www.dotd.la.gov/intermodal/aviation/,good
holstonlaw.com/attorneyprofiles/ronalduzdavinis.html,good
stacg.hikonefabebppd.info/0a1zezm0ih\nwww.bolt-lightning.com/9d6e294f524666da31456526a762aff3.php?q=4343625614aaab400ea24ef9ecaaf288,bad
w3voice.jp/skeleton/,good
cbc.ca/news/canada/montreal/story/2011/09/18/cote-des-neiges-murder.html?cmp=rss,good
ucomparehealthcare.com/drs/gregory_keese/,good
185.163.127.231:80/bins/mirai.arm7,bad
megaheru.reidyhistoricalconsulting.com/civis/viewforum.php?f=8z1&amp;sid=hk.f15v586&amp;,bad
webmail.mhcable.com/secure/www.paypal.com/websc-login.php?Go=_Restore_Start&amp;_Acess_Tooken=f058bbe51b842e83f40cbc79e3306826f058bbe51b842e83f40cbc79e3306826,bad
money.cnn.com/magazines/fortune/fortune500_archive/full/1955/,good
victornet.com/alphabetic/alphabetic.html?id=G4kuFX4C,good
flagcounter.com/factbook/us,good
robertjoy.org/,good
weksrubaz.ru/ldl01/viewtopic.php,bad
facebook.com/pages/Bernie-Parents-Journey-through-Risk-and-Fear/156123814424402,good
